ADS.exe;Unknown ADS.exe Product;Unknown ADS.exe Company;;;
adservernow.exe;Unknown adservernow.exe Product;Unknown adservernow.exe Company;;;
ADService.exe;Iomega Active Disk;Iomega Corporation;;;
ADService.exe;Unknown ADService.exe Product;Unknown ADService.exe Company;;;
adsgone.exe;Popup Killer powered by AdsGone;A1Tech, Inc.;;;
AdskCleanup.0001;Macrovision Europe Ltd. Cleanup;Macrovision Europe Ltd.;;;
adskflex.exe;Autodesk Vendor Daemon;Autodesk, Inc.;;;
adskflex.exe;Unknown adskflex.exe Product;Unknown adskflex.exe Company;;;
adskflex.exe;adskflex daemon;Autodesk, Inc.;;;
AdskNetSrv.exe;Autodesk Network Licensing Service;Autodesk, Inc.;;;
AdskScSrv.exe;Autodesk Licensing Service;Autodesk, Inc.;;;
AdskScSrv.exe;Autodesk Licensing Service;Autodesk;;;
AdskScSrv.exe;Unknown AdskScSrv.exe Product;Unknown AdskScSrv.exe Company;;;
AdskScSrv.exe;Unknown AdskScSrv.exe Product;Unknown AdskScSrv.exe Company;;;
ADSL Autoconnect.exe;ADSLAutoconnect;Unknown ADSL Autoconnect.exe Company;;;
ADSMSrv.exe;ADSMSrv;Unknown ADSMSrv.exe Company;;;
ADSMTray.exe;ADSMTray;ASUSTeK COMPUTER INC.;;;
ADSSER~1.EXE;Aluria, Active Detection Shield, Service;Copyright© Aluria Software, LLC;;;
ADSService.exe;Aluria, Active Defense Shield, Service;Aluria Software, a division of EarthLink, Inc.;;;
ADSSpy.exe;ADSSpy;Soeperman Enterprises Ltd.;;;
AdStatServ.exe;Unknown AdStatServ.exe Product;Unknown AdStatServ.exe Company;;;
adsub.exe;AdSubtract;interMute, Inc.;;;
AdSub.exe;AdSubtract 3.0;IinterMute inc.;;;
AdtAgent.exe;Audit Collection Services;Microsoft Corporation;;;
adtech2005.exe;Project1;ÄÂÃÌÀ;;;
ADU.exe;ADU;Cisco;;;
ADUpdaterService.exe;Unknown ADUpdaterService.exe Product;Unknown ADUpdaterService.exe Company;;;
ADUserMon.exe;Unknown ADUserMon.exe Product;Unknown ADUserMon.exe Company;;;
ADUserMon.exe;Iomega Active Disk;Iomega Corporation;;;
Advanced IP Scanner.exe;Unknown Advanced IP Scanner.exe Product;Unknown Advanced IP Scanner.exe Company;;;
Advanced Port Scanner.exe;Unknown Advanced Port Scanner.exe Product;Unknown Advanced Port Scanner.exe Company;;;
Advanced WindowsCare.exe;Advanced WindowsCare;IObit, Inc.;;;
AdvancedSystemProtector.exe;Advanced System Protector;Systweak;;;
AdVantage.exe;Unknown AdVantage.exe Product;Unknown AdVantage.exe Company;;;
AdVantage.exe;AdVantage;;;;
AdVantage.exe;AdVantage;AdVantage;;;
AdVantageSetup.exe;AdVantage Setup;MeMedia;;;
AdVantageSetup.exe;AdVantage Setup;AdVantage;;;
advcheck162.exe;File Scanner Library (Spybot - Search & Destroy);Safer Networking Limited;;;
advcheck162.exe;Unknown advcheck162.exe Product;;;;
Adver.exe;Adver Application;Unknown Adver.exe Company;;;
advlimit.exe;webex AdvLimit;WebEx;;;
AdvMsg.exe;Advanced Messenger Plus;Peter Qiu;;;
ADVWindowsClientService.exe;Amazon Unbox Video;Amazon.com;;;
ADVWindowsClientSystemTray.exe;Amazon Unbox Video;Amazon.com;;;
adwarealert.exe;AdwareAlert;AdwareAlert Company;;;
AdwareAlert.exe;AdwareAlert;C-NetMedia;;;
Ad-Watch.exe;Ad-Aware SE;Norman;;;
Ad-Watch.exe;Ad-Aware SE;Lavasoft Sweden;;;
Ad-watch.exe;Ad-aware 6;Lavasoft Sweden;;;
Ad-Watch2007.exe;Ad-Watch 7;Lavasoft AB;;;
adx.exe;Unknown adx.exe Product;Unknown adx.exe Company;;;
AEADISRV.EXE;Unknown AEADISRV.EXE Product;Unknown AEADISRV.EXE Company;;;
AEADISRV.EXE;APO Access Service (32-bit);Andrea Electronics Corporation;;;
AEEngine.exe;Unknown AEEngine.exe Product;;;;
AEFltrs.exe;AEFltrs Application;Andrea Electronics Corporation;;;
AEI.exe;Spy Sweeper SDK;Webroot Software, Inc. (www.webroot.com);;;
AEIWLRAD.EXE;HPRadio Application;Unknown AEIWLRAD.EXE Company;;;
AEIWLSTA.exe;PRISM Wireless LAN;Actiontec Electronics, Inc;;;
AEIWLSTA.exe;PRISM Wireless LAN;Actiontec Electronics, Inc;;;
AEIWLSTA.exe;Unknown AEIWLSTA.exe Product;Unknown AEIWLSTA.exe Company;;;
AEIWLSVC.exe;Aeiwsvc Module;Unknown AEIWLSVC.exe Company;;;
aejbc.exe;??;MS User;;;
AEManager.exe;Unknown AEManager.exe Product;Unknown AEManager.exe Company;;;
aembeta.exe;aimb0Yd;ETÌ - b0Yd;;;
aemeq.exe;Unknown aemeq.exe Product;Unknown aemeq.exe Company;;;
AEQueue.exe;Unknown AEQueue.exe Product;Unknown AEQueue.exe Company;;;
AERTSr64.exe;Unknown AERTSr64.exe Product;Unknown AERTSr64.exe Company;;;
AERTSrv.exe;APO Access Service (32-bit);Andrea Electronics Corporation;;;
AESTFltr.exe;AEFltrs Application;Andrea Electronics Corporation;;;
AESTFltr.exe;Unknown AESTFltr.exe Product;Unknown AESTFltr.exe Company;;;
AESTSr64.exe;Unknown AESTSr64.exe Product;;;;
AEstSrv.exe;APO Access Service (32-bit);Andrea Electronics Corporation;;;
aetcrss1.exe;SafeSign, AETSign, AETeSign, StarSign Token, RaakSign;A.E.T. Europe B.V.;;;
AeXAgentUIHost.exe;Altiris Agent;Altiris, Inc.;;;
AeXAuditPls.exe;Altiris Inventory Solution for Windows;Altiris Inc;;;
AeXAuditPls.exe;Unknown AeXAuditPls.exe Product;Unknown AeXAuditPls.exe Company;;;
AeXAuditPls.exe;Audit Plus;Altiris;;;
AeXInvSoln.exe;Inventory Solution(R);Altiris;;;
AeXNSAgent.exe;Altiris Agent;Altiris, Inc.;;;
AeXNSAgent.exe;Unknown AeXNSAgent.exe Product;Unknown AeXNSAgent.exe Company;;;
AeXNSAgent.exe;Altiris Agent;Altiris, Inc.;;;
AeXNSAgent.exe;Altiris Agent;Symantec Corporation;;;
aexpr.exe;Unknown aexpr.exe Product;Unknown aexpr.exe Company;;;
AeXRSAgt.exe;Altiris Recovery Solution;Altiris, Inc.;;;
AeXSWDUsr.exe;Altiris eXpress NS Client;Altiris;;;
afaagent.exe;RAID Controller;Adaptec, Inc.;;;
afasrv32.exe;Unknown afasrv32.exe Product;Unknown afasrv32.exe Company;;;
afcdpsrv.exe;Acronis CDP;Acronis;;;
AFController.exe;Unknown AFController.exe Product;Unknown AFController.exe Company;;;
AffinegyService.exe;Affinegy Service;Affinegy, Inc.;;;
AffinegyService.exe;Affinegy Service;Affinegy LLC;;;
afinding.exe;Unknown afinding.exe Product;Unknown afinding.exe Company;;;
afisicx.exe;Unknown afisicx.exe Product;Unknown afisicx.exe Company;;;
afisicx.exe;Unknown afisicx.exe Product;Unknown afisicx.exe Company;;;
afisicx.exe;Unknown afisicx.exe Product;Unknown afisicx.exe Company;;;
afisicx.exe;Unknown afisicx.exe Product;Unknown afisicx.exe Company;;;
afisicx.exe;Unknown afisicx.exe Product;Unknown afisicx.exe Company;;;
Afm17.exe;ARCHIBUS;ARCHIBUS, Inc.;;;
afolders.exe;Unknown afolders.exe Product;Unknown afolders.exe Company;;;
afom.exe;AFOM;IDEVFH L.L.C.;;;
afom.exe;AFOM;IDEVFH L.L.C.;;;
afom.exe;AFOM;IDEVFH;;;
AFPDSet.exe;ASUS Front Panel Display Setup;ASUSTeK COMPUTER INC.;;;
afsd_service.exe;OpenAFS for Windows;OpenAFS Project;;;
afsd_service.exe;OpenAFS for Windows;OpenAFS Project;;;
AfterCopy.exe;Unknown AfterCopy.exe Product;Unknown AfterCopy.exe Company;;;
afuhcvad.exe;Unknown afuhcvad.exe Product;Unknown afuhcvad.exe Company;;;
afwServ.exe;avast! Antivirus;AVAST Software;;;
AG1960.EXE;Unknown AG1960.EXE Product;Unknown AG1960.EXE Company;;;
ag221.exe;Unknown ag221.exe Product;Unknown ag221.exe Company;;;
AG-225Hv2.exe;Unknown AG-225Hv2.exe Product;Unknown AG-225Hv2.exe Company;;;
AG919C.EXE;Unknown AG919C.EXE Product;Unknown AG919C.EXE Company;;;
AGCoreService.exe;AGCoreService;AG Interactive;;;
AGE.exe;BrightStor Storage Resource Manager;Computer Associates International, Inc.;;;
Agent.exe;IntelliAdmin Agent;IntelliNavigator, Inc;;;
Agent.exe;ShoreWare;ShoreTel, Inc.;;;
agent.exe;Software Manager;Macrovision Corporation;;;
Agent.exe;SSL VPN Client;Cisco Systems, Inc.;;;
agent.exe;Forte Agent;Forte Internet Software Inc.;;;
Agent.exe;Unknown Agent.exe Product;Unknown Agent.exe Company;;;
Agent.exe;ExtraFilmHemmaAgent Application;Unknown Agent.exe Company;;;
Agent.exe;CyberLink agent;Cyberlink;;;
Agent.exe;Linera Uninstall Manager;Linera Technologies;;;
agent.exe;InstallShield Update Service;Macrovision Corporation;;;
AGENT.EXE;CyberLink agent;Cyberlink;;;
agent.exe;InstallShield Update Service;InstallShield Software Corporation;;;
agent.exe;Acronis Remote Agent;Acronis;;;
Agent.exe;EASEUS Todo Backup;CHENGDU YIWO Tech Development Co., Ltd;;;
agent.exe;Software Manager;Acresso Corporation;;;
agent.exe;Macrovision FLEXnet Connect;Macrovision Corporation;;;
Agent.exe;ASUS EzAgent;ASUS;;;
agent.exe;Forte Agent;Forte Internet Software Inc.;;;
Agent.exe;AgentUI;Iron Mountain Incorporated;;;
Agent.exe;Order Software;Unknown Agent.exe Company;;;
agent.exe;Windows Agent;N-able Technologies;;;
agent.exe;Software Manager;Flexera Software LLC.;;;
agent.exe;Software Manager;Flexera Software, Inc.;;;
Agent.exe;Battle.net Update Agent;Blizzard Entertainment;;;
Agent_WiFi.exe;Agent WiFi Cegetel;Cegetel;;;
Agent32.exe;Unknown Agent32.exe Product;Unknown Agent32.exe Company;;;
AgentAPI.exe;Agent API Module;ENDFORCE, Inc.;;;
AgentLogger.exe;Connected DataProtector;Connected Corporation;;;
AgentMaint.exe;Windows Agent Maintenance;N-able Technologies;;;
AgentMon.exe;Virtual System Administrator Agent;Kaseya;;;
AgentPackage.exe;Reimage Protector Package;Reimage®;;;
agentrcv.exe;Unknown agentrcv.exe Product;Unknown agentrcv.exe Company;;;
AgentRecover.exe;Agent Recover;NiftyPrograms.com;;;
AgentServer.exe;AgentServer ?? ????;Unknown AgentServer.exe Company;;;
AgentService.exe;Connected Backup/PC;Iron Mountain Incorporated;;;
AgentService.exe;Connected Backup/PC;Connected Corporation;;;
AgentService.exe;AccessData® Forensic Toolkit® AgentService;AccessData Corporation;;;
AgentSettings.exe;Unknown AgentSettings.exe Product;Unknown AgentSettings.exe Company;;;
AGENTSRV.EXE;Connected DataProtector;Connected Corporation;;;
Agentsvc.exe;NTI Backup Now 5;NewTech InfoSystems, Inc.;;;
AgentSvc.exe;Unknown AgentSvc.exe Product;Unknown AgentSvc.exe Company;;;
AgentSvr.exe;Microsoft Agent Server;Microsoft Corporation;;;
agentsvr.exe;Unknown agentsvr.exe Product;Unknown agentsvr.exe Company;;;
ageou.exe;Unknown ageou.exe Product;Unknown ageou.exe Company;;;
AgfaNiAgent.exe;Unknown AgfaNiAgent.exe Product;Unknown AgfaNiAgent.exe Company;;;
Agile1pAgent.exe;1Password;AgileBits;;;
AGMailAgent.exe;Unknown AGMailAgent.exe Product;Unknown AGMailAgent.exe Company;;;
Agnt.exe;XTNDConnect PC;Novell (r) Inc.;;;
agntd.exe;Console Application;Computer Associates International, Inc.;;;
agntsrvc.exe;Unknown agntsrvc.exe Product;Oracle Corporation;;;
agntsrvc.exe;Unknown agntsrvc.exe Product;Oracle Corporation;;;
AgntTray.exe;Continuous Agent Module;ENDFORCE, Inc.;;;
AgntTray.exe;ENDFORCE Enterprise;ENDFORCE, Inc.;;;
agquickp.exe;ActivCard Gold;ActivCard;;;
agquickp.exe;ActivCard Gold;ActivCard S.A.;;;
agr64svc.exe;Unknown agr64svc.exe Product;Unknown agr64svc.exe Company;;;
AGRSMMSG.exe;Unknown AGRSMMSG.exe Product;Unknown AGRSMMSG.exe Company;;;
AGRSMMSG.exe;Agere SoftModem Messaging Applet;Agere Systems;;;
agrsmsvc.exe;Agere Soft Modem Call Progress Service;Agere Systems;;;
agrsmsvc.exe;LSI Soft Modem Call Progress Service;LSI Corporation;;;
ags.exe;Unknown ags.exe Product;Unknown ags.exe Company;;;
AGSeiApp.exe;Application;Unknown AGSeiApp.exe Company;;;
agservice.exe;Unknown agservice.exe Product;Unknown agservice.exe Company;;;
AgtInstSvc.exe;Unknown AgtInstSvc.exe Product;Unknown AgtInstSvc.exe Company;;;
agtnt.exe;Unknown agtnt.exe Product;Unknown agtnt.exe Company;;;
agtserv.exe;ScreenScraper SDK;GuruNet Corporation;;;
AGTSERV.EXE;ScreenScraper SDK;GuruNet Inc.;;;
agtserv.exe;ScreenScraper SDK;Answers Corporation;;;
AGW Packet Engine.exe;SV2AGW PACKET PROGRAMS;ROSSOPULOS GEORGE[SV2AGW];;;
agz3.exe;AGZ New Lobby;Unknown agz3.exe Company;;;
AgzNewHK.exe;AgzNew AutoPatch;Unknown AgzNewHK.exe Company;;;
ahc.exe;Unknown ahc.exe Product;Adobe Systems Incorporated;;;
AHDDC2_Service.exe;Unknown AHDDC2_Service.exe Product;Unknown AHDDC2_Service.exe Company;;;
ahdv.exe;AHDV;PuySoft;;;
AHF728.EXE;Unknown AHF728.EXE Product;Unknown AHF728.EXE Company;;;
ahfp.exe;Unknown ahfp.exe Product;Unknown ahfp.exe Company;;;
ahiaw.exe;Microsoft® Windows(TM) Operating System;Microsoft Corporation;;;
AhnRpta.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
AhnRpta.exe;Sistema operativo Microsoft® Windows®;Microsoft Corporation;;;
AhnRpta.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
ahnsdsv.exe;Smart Update Utility;AhnLab, Inc.;;;
Ahqtb.exe;AudioHQ;Creative Technology Ltd.;;;
AHQTbU.exe;AudioHQ;Creative Technology Ltd.;;;
AI2750.EXE;;;;;
AI6309.EXE;Unknown AI6309.EXE Product;Unknown AI6309.EXE Company;;;
aibuhpk.exe;Unknown aibuhpk.exe Product;Unknown aibuhpk.exe Company;;;
aiclient.exe;Unknown aiclient.exe Product;Unknown aiclient.exe Company;;;
aicpegoy.exe;Unknown aicpegoy.exe Product;Unknown aicpegoy.exe Company;;;
aicr.exe;Unknown aicr.exe Product;Unknown aicr.exe Company;;;
Aide.exe;Unknown Aide.exe Product;Unknown Aide.exe Company;;;
AidiRO.exe;neoncube;Unknown AidiRO.exe Company;;;
Aidrvr.exe;Unknown Aidrvr.exe Product;Unknown Aidrvr.exe Company;;;
AiGuru_U1usb.exe;AiGuru U1;ASUSTeK COMPUTER INC.;;;
aim.exe;Unknown aim.exe Product;Unknown aim.exe Company;;;
aim.exe;AOL Instant Messenger;America Online, Inc.;;;
AIM.Framework.Remoting.Server.exe;Unknown AIM.Framework.Remoting.Server.exe Product;Northgate Public Services;;;
aim6.exe;AOL Service Libraries;America Online, Inc.;;;
aim6.exe;AOL Service Libraries;AOL LLC;;;
aim6.exe;Unknown aim6.exe Product;Unknown aim6.exe Company;;;
AIMFix.exe;Unknown AIMFix.exe Product;Unknown AIMFix.exe Company;;;
aimlite.exe;Unknown aimlite.exe Product;Unknown aimlite.exe Company;;;
aimtbServer.exe;AIM Toolbar Server;AOL LLC.;;;
AimTray.exe;;;;;
AIMWDI~1.EXE;Unknown AIMWDI~1.EXE Product;Wild Tangent;;;
AiNap.exe;Unknown AiNap.exe Product;Unknown AiNap.exe Company;;;
aion.bin;AION;NCsoft;;;
Aion-free PvP-x70.exe;Active Anticheat;Active;;;
AIPS.exe;AIPS Application;Arcai.com;;;
aiqaa.exe;Unknown aiqaa.exe Product;Unknown aiqaa.exe Company;;;
AirCFG.exe;Wireless LAN Monitor;D-Link;;;
Airfoil.exe;Airfoil;Rogue Amoeba;;;
AirGCFG.exe;D-Link WLAN Application;D-Link Corp.;;;
AirGCFG.exe;Unknown AirGCFG.exe Product;Unknown AirGCFG.exe Company;;;
AirGCFG.exe;Wireless LAN Monitor;D-Link;;;
AIRLO.exe;Unknown AIRLO.exe Product;Unknown AIRLO.exe Company;;;
AirNCFG.exe;D-Link WLAN Application;D-Link Corp.;;;
AirpasInterface.exe;Unknown AirpasInterface.exe Product;;;;
AIRPLUS.exe;DLinkGUI Application;Unknown AIRPLUS.exe Company;;;
AIRPLUS.exe;D-Link AirPlus Wireless Utility;D-Link;;;
AIRPLUS.EXE;D-Link AirPlus;D-Link;;;
AIRPLUS.exe;D-Link AirPlus G;D-Link;;;
AirPlusCFG.exe;Wireless LAN Monitor;D-Link;;;
AirServer.exe;AirServer;AirServer;;;
AIRSVCU.EXE;Microsoft Media Manager;Microsoft Corporation;;;
AirTies_util3.exe;AirTies ADSL Hizmet Program_;AirTies Kablosuz _leti_im;;;
AirXCFG.exe;Wireless LAN Monitor;D-Link;;;
aisoftmn.exe;Unknown aisoftmn.exe Product;Unknown aisoftmn.exe Company;;;
aisystem_1.05_windows_intelx86.exe;Unknown aisystem_1.05_windows_intelx86.exe Product;Unknown aisystem_1.05_windows_intelx86.exe Company;;;
AJ8064.EXE;Unknown AJ8064.EXE Product;Unknown AJ8064.EXE Company;;;
AJakSoft.exe;Unknown AJakSoft.exe Product;Unknown AJakSoft.exe Company;;;
ajhu.exe;Unknown ajhu.exe Product;Unknown ajhu.exe Company;;;
ajngno.exe;ajngno.exe Product;Unknown ajngno.exe Company;;;
akblfd.exe;Unknown akblfd.exe Product;Unknown akblfd.exe Company;;;
akeys.exe;Active Keys;Softarium.com;;;
AKProg.exe;Unknown AKProg.exe Product;Actual Spy Software;;;
AKV.exe;Unknown AKV.exe Product;Unknown AKV.exe Company;;;
akxy.exe;Unknown akxy.exe Product;Unknown akxy.exe Company;;;
AL_ADS~1.EXE;Aluria, Active Defense Shield, Service;Aluria Software, LLC;;;
AL3617.EXE;Unknown AL3617.EXE Product;Unknown AL3617.EXE Company;;;
AL49F6.EXE;Unknown AL49F6.EXE Product;Unknown AL49F6.EXE Company;;;
alarm.exe;Unknown alarm.exe Product;Unknown alarm.exe Company;;;
alarm.exe;CorelCENTRAL TM 9;Corel Corporation Limited;;;
AlarmApp.exe;Palm Desktop;Palm, Inc.;;;
alarmer.exe;Office Tracker;Milum Corp.;;;
alarmmgr.exe;ArchestrA common;Invensys Systems, Inc.;;;
AlarmMonitor.exe;Talking Alarm Clock;Cinnamon Software Inc.;;;
AlarmS4.exe;Intrusion Alarm;Acer;;;
AlarmWatcher.exe;Unknown AlarmWatcher.exe Product;Unknown AlarmWatcher.exe Company;;;
ALaunch.exe;Advanced Launcher;Alentum Software, Inc.;;;
ALBAFA.EXE;Unknown ALBAFA.EXE Product;Unknown ALBAFA.EXE Company;;;
albd_server.exe;Unknown albd_server.exe Product;Unknown albd_server.exe Company;;;
albert_4.37_windows_intelx86.exe;Unknown albert_4.37_windows_intelx86.exe Product;Unknown albert_4.37_windows_intelx86.exe Company;;;
albis.exe;ALBIS(TM);Albis Ärzteservice Product GmbH & Co KG;;;
AlbumDB2.exe;Logitech QuickCam;Logitech Inc.;;;
AlbumDB2.exe;Unknown AlbumDB2.exe Product;Unknown AlbumDB2.exe Company;;;
AlcBGndSrv.exe;AlcBGndSrv Service;Unknown AlcBGndSrv.exe Company;;;
ALCFDRTM.EXE;Unknown ALCFDRTM.EXE Product;Unknown ALCFDRTM.EXE Company;;;
ALCFDRTM.EXE;Realtek ALCFDRTM;Realtek Semiconductor Corp.;;;
AlchemyPoint.exe;Unknown AlchemyPoint.exe Product;Unknown AlchemyPoint.exe Company;;;
ALCMTR.EXE;Realtek AC97 Audio - Event Monitor;Realtek Semiconductor Corp.;;;
ALCMTR.EXE;Realtek AC97 Audio - Event Monitor;Realtek Semiconductor Corp.;;;
Alcohol.exe;Alcohol 120%;Alcohol Soft Development Team;;;
Alcohol.exe;Alcohol 52%;Alcohol Soft Development Team;;;
alcohol_.exe;Alcohol 120%;Alcohol Soft Development Team;;;
ALCWZRD.EXE;ALCWZRD;RealTek Semicoductor Corp.;;;
ALCWZRD.EXE;ALCWZRD;RealTek Semicoductor Corp.;;;
ALCWZRD.EXE;;;;;
ALCXMNTR.EXE;Realtek AC97 Audio - Event Monitor;RealTek Semicoductor Corp.;;;
ALCXMNTR.EXE;Realtek Audio - Event Monitor;RealTek Semicoductor Corp.;;;
ALCXMNTR.EXE;Unknown ALCXMNTR.EXE Product;Unknown ALCXMNTR.EXE Company;;;
alert.exe;Alert Service;Computer Associates International, Inc.;;;
alert.exe;PC Alert III;MICRO-STAR INT'L CO., LTD.;;;
alert.exe;Alert Service;CA, Inc.;;;
Alert.exe;PC Tool Smart Alert;PC Tool;;;
Alert32.exe;Alert Monitor;FrontRange Solutions;;;
alerter.exe;HaberX - An_nda Haber Servisi;Hogwarts;;;
ALERTM~1.EXE;Application AlertModule;Unknown ALERTM~1.EXE Company;;;
AlertModule.exe;CSS-Corporate-HSS_Mini_FL;France Telecom SA;;;
AlertModule.exe;CSS-Corporate;France Telecom SA;;;
AlertService.exe;Intel(R) Viiv(TM) Software;Intel(R) Corporation;;;
AlertService.exe;Intel(R) Viiv(TM) Software;Intel Corporation;;;
ALEUpdat.exe;Unknown ALEUpdat.exe Product;Unknown ALEUpdat.exe Company;;;
ALEUPDAT.EXE;Symantec Shared Component;Symantec Corporation;;;
alevirus.exe;Unknown alevirus.exe Product;Unknown alevirus.exe Company;;;
alexadvancedplusclient.exe;Alex Advanced Plus;Alex;;;
AlfaClock.exe;AlfaClock;AlfaSoft Research Labs;;;
alg.exe;Microsoft¢ç Windows¢ç Operating System;Microsoft Corporation;;;
ALG.EXE;MicrosoftR WindowsR Operating System;Microsoft Corporation;;;
alg.exe;Microsoft? Windows? Operating System;Microsoft Corporation;;;
alg.exe;Unknown alg.exe Product;Unknown alg.exe Company;;;
alg.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
alg.exe;CPAX20;SornSoft;;;
alg.exe;Microsoft® Windows® Operating System;Microsoft Corporation;;;
algg.exe;Unknown algg.exe Product;Unknown algg.exe Company;;;
algs.exe;Unknown algs.exe Product;Unknown algs.exe Company;;;
algsec.exe;Microsoft Windows Operating System;Microsoft Corporation;;;
algsrvs.exe;FireWall Files;Microsoft Corp.;;;
algssl.exe;FireWall Files;Microsoft Corp.;;;
ali.exe;Unknown ali.exe Product;Unknown ali.exe Company;;;
ALi5289.exe;ALiRAID Application;ALi Corporation;;;
AliasSketchSnap.exe;Alias SketchBook Pro;Alias Systems;;;
Alice Mobile.exe;Unknown Alice Mobile.exe Product;ONDA;;;
AliceAgent.exe;TechCity Solutions France AliceAgent;TechCity Solutions France;;;
Alicia.exe;Unknown Alicia.exe Product;Unknown Alicia.exe Company;;;
AliIM.exe;AliIM ????;Alibaba software (Shanghai) Corporation.;;;
Alisa.exe;Unknown Alisa.exe Product;Unknown Alisa.exe Company;;;
ALiSndMg.exe;ALiSndMgr;ALi Laboratories Inc.;;;
AliUpdate.exe;AliUpdate;McKesson MIG;;;
ALiveCenter.exe;TODO:;TODO:;;;
ALiveCenter__.exe;Alive;??????????;;;
AllChars.exe;AllChars for Windows;Jeroen Laarhoven;;;
AllerCalc.exe;AllerCalc;AllerSoft;;;
Allplan_2006.exe;Allplan;Nemetschek;;;
AllShareAgent.exe;Samsung AllShare;SAMSUNG Electronics Co., Ltd.;;;
AllShareFrameworkDMS.exe;PC AllShare Framewok;SAMSUNG;;;
AllShareFrameworkDMS.exe;Unknown AllShareFrameworkDMS.exe Product;Unknown AllShareFrameworkDMS.exe Company;;;
allSnap.exe;allSnap;Ivan Heckman;;;
ALLTOT~1.EXE;AllToTray;DNTSoft;;;
ALMap.exe;Unknown ALMap.exe Product;ESTsoft Corp.;;;
ALMon.exe;SAV SBE (ALMon.exe);Sophos Plc.;;;
ALMon.exe;Sophos AutoUpdate;Sophos Plc;;;
ALMon.exe;Sophos AutoUpdate;Sophos Plc;;;
ALMon.exe;Sophos AutoUpdate;Sophos Plc;;;
almsrvbubblex.exe;Automation License Manager®;Siemens AG;;;
almsrvx.exe;Unknown almsrvx.exe Product;Unknown almsrvx.exe Company;;;
almsrvx.exe;Automation License Manager®;Siemens AG;;;
almsrvx.exe;Automation License Manager¢ç;Siemens AG;;;
AlmXpmgr.exe;SIMATIC WinCC;Siemens AG;;;
AlmXpmgr.exe;SIMATIC WinCC;Siemens AG;;;
almxptray.exe;Unknown almxptray.exe Product;Unknown almxptray.exe Company;;;
almxptray.exe;Acer Notebook Manager;Acer;;;
almxptray.exe;Unknown almxptray.exe Product;Acer;;;
AloeCam.exe;AloeCam;AldenSoft;;;
AlogServ.exe;McAfee VirusScan;Networks Associates Technologies, Inc.;;;
AlogServ.exe;VirusScan;Network Associates Inc.;;;
ALPass.exe;ALPass;ESTsoft Corp.;;;
alpha5.exe;Alpha Five;Alpha Software Inc.;;;
alphaLCD.exe;Alphacool alphaLCD;Alphacool;;;
Alphatec32.exe;ALPHATEC;SARATEC;;;
AlphaXP.exe;;;;;
alrsvcp.exe;Unknown alrsvcp.exe Product;Unknown alrsvcp.exe Company;;;
AlrtAgnt.exe;Alert System Agent;Mayo Clinic Scottsdale;;;
alsndmgrl.exe;Unknown alsndmgrl.exe Product;Unknown alsndmgrl.exe Company;;;
AlsSvc.exe;Dell ambient light sensor service;Dell Inc.;;;
ALsvc.exe;Sophos AutoUpdate;Sophos Plc;;;
ALsvc.exe;Sophos AntiVirus;Sophos Plc;;;
alsys.exe;Unknown alsys.exe Product;Unknown alsys.exe Company;;;
alt.exe;Unknown alt.exe Product;Unknown alt.exe Company;;;
alt.exe.exe;Unknown alt.exe.exe Product;Unknown alt.exe.exe Company;;;
Alt+Q Hotkey.exe;Unknown Alt+Q Hotkey.exe Product;Unknown Alt+Q Hotkey.exe Company;;;
